DeckID,DeckName,CardID,Quantity
16998,"Valencia Estevez, worlds most terrible PR lady! ",7045,1,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",7046,1,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",7047,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",7049,3,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",7054,2,0,0,0
16997,"Roidrage.dec",1054,1,0,0,0
16997,"Roidrage.dec",1055,3,0,0,0
16997,"Roidrage.dec",1056,3,0,0,0
16997,"Roidrage.dec",1059,1,0,0,0
16997,"Roidrage.dec",1061,2,0,0,0
16997,"Roidrage.dec",1090,3,0,0,0
16997,"Roidrage.dec",1092,1,0,0,0
16997,"Roidrage.dec",1106,1,0,0,0
16997,"Roidrage.dec",1107,1,0,0,0
16997,"Roidrage.dec",1110,3,0,0,0
16997,"Roidrage.dec",1111,3,0,0,0
16997,"Roidrage.dec",2013,3,0,0,0
16997,"Roidrage.dec",2019,2,0,0,0
16997,"Roidrage.dec",2092,3,0,0,0
16997,"Roidrage.dec",3004,1,0,0,0
16997,"Roidrage.dec",3005,2,0,0,0
16997,"Roidrage.dec",3006,1,0,0,0
16997,"Roidrage.dec",3008,2,0,0,0
16997,"Roidrage.dec",3009,2,0,0,0
16997,"Roidrage.dec",3010,1,0,0,0
16997,"Roidrage.dec",3015,2,0,0,0
16997,"Roidrage.dec",3017,2,0,0,0
16997,"Roidrage.dec",3019,2,0,0,0
16997,"Roidrage.dec",3023,2,0,0,0
16997,"Roidrage.dec",3026,3,0,0,0
16996,"HB Trapped ICE",1054,1,0,0,0
16996,"HB Trapped ICE",1056,3,0,0,0
16996,"HB Trapped ICE",1057,2,0,0,0
16996,"HB Trapped ICE",1058,2,0,0,0
16996,"HB Trapped ICE",1061,2,0,0,0
16996,"HB Trapped ICE",1062,2,0,0,0
16996,"HB Trapped ICE",1063,2,0,0,0
16996,"HB Trapped ICE",1064,2,0,0,0
16996,"HB Trapped ICE",1069,2,0,0,0
16996,"HB Trapped ICE",1070,3,0,0,0
16996,"HB Trapped ICE",1077,1,0,0,0
16996,"HB Trapped ICE",1078,3,0,0,0
16996,"HB Trapped ICE",1106,3,0,0,0
16996,"HB Trapped ICE",1107,3,0,0,0
16996,"HB Trapped ICE",1108,2,0,0,0
16996,"HB Trapped ICE",1109,2,0,0,0
16996,"HB Trapped ICE",1110,3,0,0,0
16996,"HB Trapped ICE",1111,3,0,0,0
16996,"HB Trapped ICE",1113,3,0,0,0
16996,"HB Trapped ICE",2051,3,0,0,0
16996,"HB Trapped ICE",2056,2,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",2046,1,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",1026,1,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",1034,3,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",1036,3,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",1042,1,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",1049,2,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",1050,3,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",2047,3,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",2087,2,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",2101,1,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",2106,2,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",3034,2,0,0,0
